timestamp,mid,buy_vol,sell_vol,delta,cvd,ob_imbalance
2025-10-14 05:52:58+00:00,26497.356471,26.728656,45.715334,-18.986678,-999.089636,-0.571211
2025-10-14 05:52:59+00:00,26497.299587,31.312008,40.208599,-8.896592,-1007.986228,-0.775824
2025-10-14 05:53:00+00:00,26497.032658,23.773622,67.846437,-44.072815,-1052.059043,-0.684590
2025-10-14 05:53:01+00:00,26496.209027,28.994382,59.268117,-30.273736,-1082.332778,-0.914915
2025-10-14 05:53:02+00:00,26496.097055,31.106190,43.218936,-12.112746,-1094.445524,-0.823541
2025-10-14 05:53:03+00:00,26496.012333,46.108593,41.139925,4.968667,-1089.476857,-0.860502
2025-10-14 05:53:04+00:00,26495.776770,24.897532,53.196142,-28.298610,-1117.775467,-0.853956
2025-10-14 05:53:05+00:00,26494.856815,24.458331,82.083752,-57.625420,-1175.400887,-0.968494
2025-10-14 05:53:06+00:00,26495.287244,46.128128,67.776032,-21.647904,-1197.048792,-0.946106
2025-10-14 05:53:07+00:00,26495.668656,16.300233,66.594739,-50.294506,-1247.343298,-0.968851
2025-10-14 05:53:08+00:00,26496.029705,37.570421,61.425633,-23.855212,-1271.198510,-0.964481
2025-10-14 05:53:09+00:00,26496.232590,48.715649,101.549264,-52.833615,-1324.032125,-0.952879
2025-10-14 05:53:10+00:00,26495.686663,21.759743,27.015335,-5.255592,-1329.287716,-0.902929
2025-10-14 05:53:11+00:00,26495.798552,31.905359,64.840264,-32.934905,-1362.222621,-0.920934
2025-10-14 05:53:12+00:00,26495.413397,27.925716,44.658835,-16.733119,-1378.955741,-0.966358
2025-10-14 05:53:13+00:00,26496.502813,45.967907,90.125000,-44.157093,-1423.112834,-0.859489
2025-10-14 05:53:14+00:00,26496.300880,41.399939,46.987939,-5.588000,-1428.700834,-0.949517
2025-10-14 05:53:15+00:00,26496.662096,21.302311,33.462597,-12.160287,-1440.861120,-0.969020
2025-10-14 05:53:16+00:00,26495.971299,24.789309,27.274478,-2.485169,-1443.346289,-0.970334
2025-10-14 05:53:17+00:00,26495.465079,18.532506,65.108220,-46.575713,-1489.922003,-0.980613
2025-10-14 05:53:18+00:00,26495.268638,62.387829,76.621081,-14.233253,-1504.155255,-0.930960
2025-10-14 05:53:19+00:00,26495.659224,45.196764,40.555602,4.641162,-1499.514094,-0.945710
2025-10-14 05:53:20+00:00,26495.971861,23.703196,47.271269,-23.568073,-1523.082167,-0.972159
2025-10-14 05:53:21+00:00,26496.158165,20.754194,43.935558,-23.181364,-1546.263531,-0.907964
2025-10-14 05:53:22+00:00,26495.331423,13.024539,45.219084,-32.194544,-1578.458075,-0.979182
2025-10-14 05:53:23+00:00,26495.923570,45.304177,83.445020,-38.140842,-1616.598918,-0.923235
2025-10-14 05:53:24+00:00,26495.537526,11.197618,60.260419,-49.062801,-1665.661719,-0.957259
2025-10-14 05:53:25+00:00,26496.355465,80.339519,35.141875,45.197644,-1620.464074,-0.869244
2025-10-14 05:53:26+00:00,26497.281527,60.602541,47.966578,12.635964,-1607.828111,-0.874796
2025-10-14 05:53:27+00:00,26497.705332,31.642951,32.838486,-1.195535,-1609.023646,-0.945228
2025-10-14 05:53:28+00:00,26498.200400,105.320903,45.109417,60.211485,-1548.812160,-0.712780
2025-10-14 05:53:29+00:00,26497.627738,30.138356,22.375484,7.762872,-1541.049288,-0.791319
2025-10-14 05:53:30+00:00,26498.875245,24.164862,14.640233,9.524629,-1531.524659,-0.821961
2025-10-14 05:53:31+00:00,26498.992102,66.376397,17.489999,48.886398,-1482.638261,-0.612310
2025-10-14 05:53:32+00:00,26499.476472,61.689416,41.266618,20.422798,-1462.215463,-0.732838
2025-10-14 05:53:33+00:00,26499.078059,37.043616,21.781583,15.262033,-1446.953430,-0.607176
2025-10-14 05:53:34+00:00,26499.058909,66.780928,30.757518,36.023410,-1410.930020,-0.751928
2025-10-14 05:53:35+00:00,26498.510624,58.328756,24.490527,33.838229,-1377.091791,-0.478616
2025-10-14 05:53:36+00:00,26498.416060,57.408449,12.240954,45.167495,-1331.924296,-0.169303
2025-10-14 05:53:37+00:00,26498.443158,60.244685,19.949814,40.294872,-1291.629424,-0.158113
2025-10-14 05:53:38+00:00,26498.583327,31.482156,20.649012,10.833144,-1280.796280,0.234099
2025-10-14 05:53:39+00:00,26499.259689,43.440910,36.703598,6.737312,-1274.058968,-0.522689
2025-10-14 05:53:40+00:00,26499.495840,71.953626,35.788954,36.164673,-1237.894296,-0.128463
2025-10-14 05:53:41+00:00,26499.617154,69.086653,19.155019,49.931635,-1187.962661,-0.006453
2025-10-14 05:53:42+00:00,26499.640127,63.822766,29.934242,33.888523,-1154.074138,0.430780
2025-10-14 05:53:43+00:00,26500.593305,63.773565,38.771751,25.001814,-1129.072324,0.109371
2025-10-14 05:53:44+00:00,26500.312626,53.901151,38.934317,14.966835,-1114.105489,0.347003
2025-10-14 05:53:45+00:00,26500.869429,53.941496,27.166518,26.774978,-1087.330511,0.346439
2025-10-14 05:53:46+00:00,26499.933024,39.593241,37.260215,2.333026,-1084.997484,0.908958
2025-10-14 05:53:47+00:00,26499.519638,43.145375,32.404560,10.740815,-1074.256669,0.243095
2025-10-14 05:53:48+00:00,26499.719351,38.934172,13.332043,25.602129,-1048.654540,0.784140
2025-10-14 05:53:49+00:00,26499.646864,84.037359,60.691836,23.345522,-1025.309018,0.510142
2025-10-14 05:53:50+00:00,26501.070396,41.923599,18.073730,23.849869,-1001.459148,0.514072
2025-10-14 05:53:51+00:00,26502.274290,74.447417,38.741378,35.706039,-965.753109,0.730790
2025-10-14 05:53:52+00:00,26501.528928,47.114223,23.650416,23.463808,-942.289301,0.920692
2025-10-14 05:53:53+00:00,26501.004472,27.347948,16.227811,11.120137,-931.169164,0.796866
2025-10-14 05:53:54+00:00,26500.924883,80.888411,26.568715,54.319696,-876.849468,0.924760
2025-10-14 05:53:55+00:00,26501.734561,28.381700,7.979867,20.401833,-856.447636,0.972380
2025-10-14 05:53:56+00:00,26502.249345,72.793299,25.964140,46.829160,-809.618476,0.996124
2025-10-14 05:53:57+00:00,26502.375727,33.138210,20.240399,12.897811,-796.720665,0.995503
2025-10-14 05:53:58+00:00,26501.678543,74.603862,42.814053,31.789809,-764.930856,0.990644
2025-10-14 05:53:59+00:00,26501.259165,19.249542,11.671392,7.578150,-757.352706,0.990418
2025-10-14 05:54:00+00:00,26499.976985,55.831697,49.388252,6.443445,-750.909261,0.983886
2025-10-14 05:54:01+00:00,26499.253017,20.581289,62.145182,-41.563892,-792.473153,0.931477
2025-10-14 05:54:02+00:00,26499.464659,40.570875,39.872435,0.698440,-791.774713,0.956243
2025-10-14 05:54:03+00:00,26499.845139,28.371144,60.345088,-31.973944,-823.748657,0.928907
2025-10-14 05:54:04+00:00,26499.233280,17.013240,32.044063,-15.030823,-838.779480,0.935478
2025-10-14 05:54:05+00:00,26499.295538,34.699583,53.744983,-19.045400,-857.824881,0.776413
2025-10-14 05:54:06+00:00,26500.073594,26.946606,46.663915,-19.717309,-877.542189,0.854513
2025-10-14 05:54:07+00:00,26500.151715,29.182142,61.280769,-32.098627,-909.640816,0.203955
2025-10-14 05:54:08+00:00,26500.007331,47.280110,81.741826,-34.461716,-944.102532,-0.541967
2025-10-14 05:54:09+00:00,26500.298161,36.878531,23.320405,13.558125,-930.544407,0.250256
2025-10-14 05:54:10+00:00,26500.545689,49.647164,35.805168,13.841997,-916.702410,0.400317
2025-10-14 05:54:11+00:00,26500.579251,47.402239,29.464002,17.938238,-898.764172,0.289911
2025-10-14 05:54:12+00:00,26500.321713,36.406841,30.954951,5.451890,-893.312282,0.199846
2025-10-14 05:54:13+00:00,26500.119822,18.886926,31.184208,-12.297282,-905.609564,-0.042492
2025-10-14 05:54:14+00:00,26500.163361,25.346991,39.642831,-14.295840,-919.905404,0.154227
2025-10-14 05:54:15+00:00,26499.904536,43.663411,67.914240,-24.250829,-944.156233,0.344655
2025-10-14 05:54:16+00:00,26500.537255,39.796677,33.610015,6.186662,-937.969571,0.309633
2025-10-14 05:54:17+00:00,26500.954382,41.449837,9.026789,32.423048,-905.546523,0.002577
2025-10-14 05:54:18+00:00,26501.458192,55.323617,70.691090,-15.367473,-920.913996,0.051919
2025-10-14 05:54:19+00:00,26502.399336,97.211850,30.272270,66.939580,-853.974417,0.552224
2025-10-14 05:54:20+00:00,26503.117068,52.983840,52.772062,0.211777,-853.762639,0.259288
2025-10-14 05:54:21+00:00,26503.749868,65.811552,33.134556,32.676996,-821.085643,0.898818
2025-10-14 05:54:22+00:00,26503.880498,68.586551,43.575682,25.010868,-796.074775,0.212566
2025-10-14 05:54:23+00:00,26503.743266,83.504618,52.500679,31.003939,-765.070836,-0.072304
2025-10-14 05:54:24+00:00,26504.784668,64.409333,29.654231,34.755102,-730.315734,0.592777
2025-10-14 05:54:25+00:00,26504.409051,81.441168,19.319208,62.121960,-668.193774,0.512057
2025-10-14 05:54:26+00:00,26504.063686,39.432461,21.659395,17.773066,-650.420708,0.371555
2025-10-14 05:54:27+00:00,26503.604645,61.313962,29.784494,31.529468,-618.891241,0.454153
2025-10-14 05:54:28+00:00,26503.663352,51.273055,30.422121,20.850934,-598.040307,0.567283
2025-10-14 05:54:29+00:00,26503.817034,77.705456,30.912445,46.793012,-551.247295,0.325990
2025-10-14 05:54:30+00:00,26504.257372,51.758768,34.371828,17.386940,-533.860355,0.296703
2025-10-14 05:54:31+00:00,26504.099953,55.766530,18.952303,36.814227,-497.046128,0.207724
2025-10-14 05:54:32+00:00,26503.232203,82.033325,40.922315,41.111010,-455.935118,0.687069
2025-10-14 05:54:33+00:00,26503.344072,168.829192,51.606044,117.223148,-338.711970,0.646644
2025-10-14 05:54:34+00:00,26503.763870,48.699183,11.211723,37.487460,-301.224510,0.732244
2025-10-14 05:54:35+00:00,26503.733745,48.797773,16.194747,32.603026,-268.621484,0.822857
2025-10-14 05:54:36+00:00,26503.626000,52.014444,10.860631,41.153813,-227.467671,0.923629
2025-10-14 05:54:37+00:00,26503.848085,33.682395,13.755616,19.926779,-207.540892,0.547303
2025-10-14 05:54:38+00:00,26504.478051,63.943204,28.304384,35.638820,-171.902072,0.908051
2025-10-14 05:54:39+00:00,26504.392769,50.673340,26.725846,23.947493,-147.954579,0.759600
2025-10-14 05:54:40+00:00,26503.669468,45.609139,37.563775,8.045363,-139.909216,0.881016
2025-10-14 05:54:41+00:00,26503.359077,45.339472,57.547227,-12.207755,-152.116971,0.893049
2025-10-14 05:54:42+00:00,26503.240649,14.547493,71.509153,-56.961660,-209.078631,0.601341
2025-10-14 05:54:43+00:00,26502.351926,45.833468,153.234804,-107.401337,-316.479968,0.764406
2025-10-14 05:54:44+00:00,26502.687291,38.326710,65.441000,-27.114290,-343.594258,0.623508
2025-10-14 05:54:45+00:00,26502.293039,36.185723,58.139039,-21.953316,-365.547574,0.603840
2025-10-14 05:54:46+00:00,26502.505559,26.693530,54.907468,-28.213939,-393.761512,0.474632
2025-10-14 05:54:47+00:00,26502.567449,4.562477,46.553388,-41.990911,-435.752423,0.752972
2025-10-14 05:54:48+00:00,26502.389782,33.377653,37.714909,-4.337255,-440.089679,0.337834
2025-10-14 05:54:49+00:00,26503.129404,42.536460,16.292636,26.243825,-413.845854,0.563505
2025-10-14 05:54:50+00:00,26502.826370,10.808546,44.045573,-33.237027,-447.082881,0.356906
2025-10-14 05:54:51+00:00,26502.474622,28.660338,37.334820,-8.674481,-455.757363,0.015338
2025-10-14 05:54:52+00:00,26502.582818,27.208765,32.332570,-5.123804,-460.881167,0.494612
2025-10-14 05:54:53+00:00,26502.947489,74.032254,12.668645,61.363609,-399.517558,0.103157
2025-10-14 05:54:54+00:00,26502.910443,9.749073,34.119115,-24.370042,-423.887600,0.697010
2025-10-14 05:54:55+00:00,26502.411167,21.495510,53.271468,-31.775957,-455.663557,-0.391287
2025-10-14 05:54:56+00:00,26502.707935,30.817570,61.025822,-30.208251,-485.871808,0.513341
2025-10-14 05:54:57+00:00,26502.959646,101.287157,55.946919,45.340238,-440.531570,-0.060425
2025-10-14 05:54:58+00:00,26503.902419,42.481512,15.288180,27.193333,-413.338238,-0.035318
2025-10-14 05:54:59+00:00,26503.749992,35.819979,15.741492,20.078487,-393.259751,0.269644
2025-10-14 05:55:00+00:00,26503.804306,80.623419,35.034098,45.589322,-347.670429,0.219898
2025-10-14 05:55:01+00:00,26503.489564,60.771631,20.681962,40.089668,-307.580761,0.319437
2025-10-14 05:55:02+00:00,26502.744100,48.811747,60.774338,-11.962591,-319.543352,0.433527
2025-10-14 05:55:03+00:00,26502.745583,27.220613,67.377866,-40.157253,-359.700605,-0.659010
2025-10-14 05:55:04+00:00,26503.113021,113.497794,96.793675,16.704119,-342.996486,-0.161627
2025-10-14 05:55:05+00:00,26502.596225,32.094330,52.733572,-20.639242,-363.635728,-0.370918
2025-10-14 05:55:06+00:00,26502.245545,12.396191,100.503926,-88.107735,-451.743463,0.142792
2025-10-14 05:55:07+00:00,26501.663011,27.858807,36.215965,-8.357157,-460.100621,-0.857588
2025-10-14 05:55:08+00:00,26502.275292,24.644079,58.337177,-33.693098,-493.793719,-0.715841
2025-10-14 05:55:09+00:00,26501.948321,25.952636,34.662574,-8.709938,-502.503657,-0.030328
2025-10-14 05:55:10+00:00,26502.197800,22.579974,68.504847,-45.924873,-548.428530,0.019691
2025-10-14 05:55:11+00:00,26501.762386,44.741868,58.022910,-13.281042,-561.709572,-0.394198
2025-10-14 05:55:12+00:00,26501.776026,27.723213,58.247890,-30.524677,-592.234250,-0.350710
2025-10-14 05:55:13+00:00,26501.458754,25.384418,52.844821,-27.460403,-619.694653,-0.448078
2025-10-14 05:55:14+00:00,26500.332703,12.094659,65.794615,-53.699955,-673.394608,-0.757388
2025-10-14 05:55:15+00:00,26500.365299,20.834088,52.311077,-31.476990,-704.871598,-0.707990
2025-10-14 05:55:16+00:00,26500.609796,85.438555,65.247870,20.190685,-684.680913,-0.531911
2025-10-14 05:55:17+00:00,26499.618829,42.950112,59.101790,-16.151678,-700.832591,-0.897745
2025-10-14 05:55:18+00:00,26499.541273,39.096404,43.082730,-3.986327,-704.818918,-0.311877
2025-10-14 05:55:19+00:00,26499.342912,24.547918,45.972297,-21.424379,-726.243296,-0.555270
2025-10-14 05:55:20+00:00,26498.842330,24.905062,47.445999,-22.540937,-748.784234,-0.156649
2025-10-14 05:55:21+00:00,26498.738217,30.665451,74.956912,-44.291461,-793.075695,-0.548262
2025-10-14 05:55:22+00:00,26497.838722,26.723296,28.192280,-1.468984,-794.544679,-0.534787
2025-10-14 05:55:23+00:00,26497.983989,26.591102,76.730066,-50.138963,-844.683642,-0.631392
2025-10-14 05:55:24+00:00,26498.568824,38.313631,49.289555,-10.975923,-855.659565,-0.916673
2025-10-14 05:55:25+00:00,26497.991373,19.612721,38.949806,-19.337085,-874.996650,-0.695352
2025-10-14 05:55:26+00:00,26497.985611,20.030475,43.010648,-22.980172,-897.976823,-0.828561
2025-10-14 05:55:27+00:00,26498.683342,26.002233,34.455136,-8.452903,-906.429726,-0.062548
2025-10-14 05:55:28+00:00,26498.757554,26.708635,55.538501,-28.829867,-935.259592,-0.593574
2025-10-14 05:55:29+00:00,26498.528383,17.392017,59.084697,-41.692680,-976.952272,-0.833933
2025-10-14 05:55:30+00:00,26498.117108,40.180463,81.609289,-41.428826,-1018.381099,-0.853969
2025-10-14 05:55:31+00:00,26498.224571,61.359165,66.525245,-5.166079,-1023.547178,-0.814538
2025-10-14 05:55:32+00:00,26498.184167,14.220407,37.171821,-22.951413,-1046.498591,-0.979522
2025-10-14 05:55:33+00:00,26498.504877,40.758812,87.022539,-46.263727,-1092.762319,-0.967138
2025-10-14 05:55:34+00:00,26497.806194,23.404836,68.073430,-44.668594,-1137.430913,-0.970579
2025-10-14 05:55:35+00:00,26498.341822,23.831161,53.029522,-29.198361,-1166.629274,-0.914274
2025-10-14 05:55:36+00:00,26498.172112,24.751787,51.590304,-26.838517,-1193.467791,-0.985659
2025-10-14 05:55:37+00:00,26498.498172,24.604420,36.604969,-12.000549,-1205.468339,-0.976631
2025-10-14 05:55:38+00:00,26498.176045,18.630869,67.700004,-49.069135,-1254.537474,-0.988319
2025-10-14 05:55:39+00:00,26497.586380,28.490268,35.011117,-6.520849,-1261.058323,-0.950173
2025-10-14 05:55:40+00:00,26497.349001,31.356791,60.912647,-29.555856,-1290.614179,-0.952845
2025-10-14 05:55:41+00:00,26496.931821,26.999377,24.484800,2.514576,-1288.099603,-0.978489
2025-10-14 05:55:42+00:00,26496.793385,34.258936,38.685819,-4.426883,-1292.526486,-0.886218
2025-10-14 05:55:43+00:00,26497.139158,30.315090,44.167566,-13.852476,-1306.378962,-0.979842
2025-10-14 05:55:44+00:00,26497.683925,30.402403,67.646016,-37.243612,-1343.622575,-0.989023
2025-10-14 05:55:45+00:00,26497.808939,28.496476,27.217787,1.278689,-1342.343886,-0.981046
2025-10-14 05:55:46+00:00,26497.581282,23.681753,39.767133,-16.085379,-1358.429265,-0.988260
2025-10-14 05:55:47+00:00,26497.398556,33.089739,72.051718,-38.961980,-1397.391245,-0.986065
2025-10-14 05:55:48+00:00,26497.710512,19.446588,54.656669,-35.210081,-1432.601325,-0.959846
2025-10-14 05:55:49+00:00,26498.275270,63.004439,29.708846,33.295593,-1399.305732,-0.943985
2025-10-14 05:55:50+00:00,26498.144383,43.995518,13.864312,30.131206,-1369.174526,-0.842421
2025-10-14 05:55:51+00:00,26498.108350,48.029697,22.283726,25.745972,-1343.428554,-0.911316
2025-10-14 05:55:52+00:00,26497.777339,43.676462,69.360616,-25.684153,-1369.112708,-0.836261
2025-10-14 05:55:53+00:00,26497.902711,35.903069,71.590300,-35.687231,-1404.799939,-0.731602
2025-10-14 05:55:54+00:00,26498.380419,115.452357,76.750755,38.701603,-1366.098336,-0.899319
2025-10-14 05:55:55+00:00,26497.029555,35.101840,53.299017,-18.197178,-1384.295514,-0.716745
2025-10-14 05:55:56+00:00,26497.187223,23.255983,39.940599,-16.684616,-1400.980130,-0.964674
2025-10-14 05:55:57+00:00,26496.962538,19.034557,21.396483,-2.361926,-1403.342055,-0.341922
2025-10-14 05:55:58+00:00,26495.902118,26.743429,45.660135,-18.916705,-1422.258761,-0.808366
2025-10-14 05:55:59+00:00,26496.101324,37.860237,56.080556,-18.220318,-1440.479079,-0.645045
2025-10-14 05:56:00+00:00,26496.107817,26.916448,34.697878,-7.781430,-1448.260509,-0.784097
2025-10-14 05:56:01+00:00,26496.330728,6.784602,45.241931,-38.457329,-1486.717838,-0.828361
2025-10-14 05:56:02+00:00,26495.732060,25.862498,65.370601,-39.508103,-1526.225941,-0.348261
2025-10-14 05:56:03+00:00,26496.793739,43.175464,82.714044,-39.538580,-1565.764521,-0.770453
2025-10-14 05:56:04+00:00,26496.886027,40.094265,44.597168,-4.502903,-1570.267424,-0.773364
2025-10-14 05:56:05+00:00,26496.763064,14.915471,28.875603,-13.960133,-1584.227557,-0.783741
2025-10-14 05:56:06+00:00,26497.522681,61.658314,16.238805,45.419509,-1538.808048,-0.573556
2025-10-14 05:56:07+00:00,26497.861422,54.919361,36.953713,17.965648,-1520.842400,-0.567910
2025-10-14 05:56:08+00:00,26498.281148,78.315229,33.817558,44.497670,-1476.344730,-0.629633
2025-10-14 05:56:09+00:00,26498.851512,47.366073,37.522521,9.843552,-1466.501178,0.438060
2025-10-14 05:56:10+00:00,26497.888339,37.729685,21.349003,16.380682,-1450.120496,-0.319230
2025-10-14 05:56:11+00:00,26498.702413,88.773158,10.594153,78.179005,-1371.941491,0.009146
2025-10-14 05:56:12+00:00,26498.554747,80.919562,51.715013,29.204549,-1342.736942,0.249007
2025-10-14 05:56:13+00:00,26498.707523,59.537191,54.179330,5.357860,-1337.379082,-0.428106
2025-10-14 05:56:14+00:00,26499.159128,73.002895,24.128692,48.874204,-1288.504878,0.186959
2025-10-14 05:56:15+00:00,26498.833518,51.416384,7.513800,43.902584,-1244.602294,0.235899
2025-10-14 05:56:16+00:00,26498.998110,42.507067,29.489278,13.017788,-1231.584505,0.222757
2025-10-14 05:56:17+00:00,26499.370611,77.533920,51.241865,26.292055,-1205.292450,0.301062
2025-10-14 05:56:18+00:00,26499.358732,26.929262,22.995357,3.933904,-1201.358546,0.848940
2025-10-14 05:56:19+00:00,26499.600159,47.755259,34.895431,12.859829,-1188.498717,0.198453
2025-10-14 05:56:20+00:00,26498.847344,58.918452,26.686224,32.232228,-1156.266489,0.803237
2025-10-14 05:56:21+00:00,26498.299233,21.234649,45.473713,-24.239064,-1180.505553,0.765733
2025-10-14 05:56:22+00:00,26497.777763,14.109611,55.846642,-41.737031,-1222.242584,-0.160616
2025-10-14 05:56:23+00:00,26497.980642,13.970216,53.710712,-39.740496,-1261.983080,0.740000
2025-10-14 05:56:24+00:00,26499.771988,69.373410,20.053133,49.320276,-1212.662803,0.172596
2025-10-14 05:56:25+00:00,26499.898863,92.025404,30.897493,61.127910,-1151.534893,0.590612
2025-10-14 05:56:26+00:00,26499.830349,83.326020,51.091741,32.234280,-1119.300613,0.235432
2025-10-14 05:56:27+00:00,26499.802034,49.560258,19.581917,29.978340,-1089.322273,0.520580
2025-10-14 05:56:28+00:00,26500.268509,27.196432,11.632534,15.563897,-1073.758376,0.566836
2025-10-14 05:56:29+00:00,26500.602041,77.332335,21.141580,56.190755,-1017.567621,0.179877
2025-10-14 05:56:30+00:00,26500.053351,41.961789,22.408537,19.553252,-998.014369,0.692760
2025-10-14 05:56:31+00:00,26500.532610,52.174533,27.491051,24.683482,-973.330887,0.841206
2025-10-14 05:56:32+00:00,26500.514659,45.157258,19.267978,25.889280,-947.441607,0.633969
2025-10-14 05:56:33+00:00,26500.894721,47.634564,18.091689,29.542875,-917.898732,0.848379
2025-10-14 05:56:34+00:00,26499.940194,38.323496,23.652930,14.670566,-903.228166,0.837027
2025-10-14 05:56:35+00:00,26499.207284,21.558544,36.333333,-14.774789,-918.002955,0.452213
2025-10-14 05:56:36+00:00,26499.498830,10.985034,51.393946,-40.408912,-958.411867,0.868983
2025-10-14 05:56:37+00:00,26498.655379,23.666497,94.568709,-70.902211,-1029.314078,0.528969
2025-10-14 05:56:38+00:00,26498.856105,11.496486,50.189786,-38.693300,-1068.007378,0.657383
2025-10-14 05:56:39+00:00,26499.029964,34.881373,76.817509,-41.936136,-1109.943514,-0.049402
2025-10-14 05:56:40+00:00,26499.110836,40.015406,56.643448,-16.628041,-1126.571555,0.371267
2025-10-14 05:56:41+00:00,26499.289707,22.545373,39.226464,-16.681091,-1143.252647,0.319937
2025-10-14 05:56:42+00:00,26499.423875,68.062679,35.102896,32.959783,-1110.292863,-0.158048
2025-10-14 05:56:43+00:00,26499.642196,56.284962,32.725564,23.559399,-1086.733465,0.443643
2025-10-14 05:56:44+00:00,26499.454951,97.365938,54.288361,43.077577,-1043.655888,0.308584
2025-10-14 05:56:45+00:00,26499.451437,60.244550,42.788790,17.455760,-1026.200128,0.258685
2025-10-14 05:56:46+00:00,26500.840613,70.545880,13.999735,56.546145,-969.653983,-0.022635
2025-10-14 05:56:47+00:00,26501.366613,51.614953,19.710300,31.904653,-937.749330,0.470518
2025-10-14 05:56:48+00:00,26501.638410,29.376245,18.689778,10.686467,-927.062863,0.695918
2025-10-14 05:56:49+00:00,26501.803056,40.451486,44.989395,-4.537909,-931.600772,0.295248
2025-10-14 05:56:50+00:00,26501.437156,49.530296,9.529688,40.000609,-891.600163,0.332532
2025-10-14 05:56:51+00:00,26501.526225,85.446723,37.811792,47.634931,-843.965232,0.305017
2025-10-14 05:56:52+00:00,26501.390622,62.884632,17.831329,45.053303,-798.911929,0.415451
2025-10-14 05:56:53+00:00,26501.819711,76.418736,34.568626,41.850111,-757.061819,0.351312
2025-10-14 05:56:54+00:00,26501.365097,28.633634,23.052752,5.580882,-751.480937,0.734554
2025-10-14 05:56:55+00:00,26500.232874,41.331319,54.870326,-13.539007,-765.019944,0.886254
2025-10-14 05:56:56+00:00,26499.965515,14.581368,33.078337,-18.496970,-783.516913,0.679114
2025-10-14 05:56:57+00:00,26500.294731,33.337550,53.922677,-20.585126,-804.102040,0.532787
2025-10-14 05:56:58+00:00,26501.451355,65.078333,26.014257,39.064076,-765.037964,0.144473
2025-10-14 05:56:59+00:00,26501.917109,22.361399,22.651391,-0.289992,-765.327955,0.598086
2025-10-14 05:57:00+00:00,26501.431331,72.943849,18.352326,54.591523,-710.736432,0.322986
2025-10-14 05:57:01+00:00,26501.310067,83.388966,46.442173,36.946793,-673.789639,0.675373
2025-10-14 05:57:02+00:00,26500.844927,84.941894,145.589484,-60.647590,-734.437229,0.322063
2025-10-14 05:57:03+00:00,26500.746235,14.734783,49.615555,-34.880773,-769.318002,0.240376
2025-10-14 05:57:04+00:00,26500.313467,40.994418,83.339183,-42.344765,-811.662767,0.014692
2025-10-14 05:57:05+00:00,26499.533729,41.259949,48.774697,-7.514748,-819.177515,0.197212
2025-10-14 05:57:06+00:00,26499.749350,28.117613,49.886347,-21.768734,-840.946249,-0.119456
2025-10-14 05:57:07+00:00,26499.844817,17.103351,27.554242,-10.450891,-851.397140,0.093309
2025-10-14 05:57:08+00:00,26499.766178,15.629920,28.770715,-13.140796,-864.537936,-0.034002
2025-10-14 05:57:09+00:00,26499.932485,29.286205,41.178452,-11.892247,-876.430183,0.275201
2025-10-14 05:57:10+00:00,26500.892831,52.386635,46.235207,6.151428,-870.278755,0.153247
2025-10-14 05:57:11+00:00,26500.936914,55.315024,32.109361,23.205663,-847.073092,-0.117738
2025-10-14 05:57:12+00:00,26500.746627,32.576757,15.405283,17.171473,-829.901618,0.250025
2025-10-14 05:57:13+00:00,26501.146045,28.900545,19.625352,9.275193,-820.626425,0.724648
2025-10-14 05:57:14+00:00,26500.356907,10.676107,49.149791,-38.473684,-859.100109,0.229830
2025-10-14 05:57:15+00:00,26500.708084,78.755294,45.302867,33.452427,-825.647682,0.153901
2025-10-14 05:57:16+00:00,26500.333713,34.249329,49.946523,-15.697194,-841.344876,-0.193408
2025-10-14 05:57:17+00:00,26499.944144,27.812169,61.598500,-33.786330,-875.131206,-0.124453
2025-10-14 05:57:18+00:00,26499.996730,37.453152,58.646928,-21.193776,-896.324982,-0.214194
2025-10-14 05:57:19+00:00,26500.785939,38.545194,14.609467,23.935726,-872.389256,0.379657
2025-10-14 05:57:20+00:00,26500.424327,16.951793,54.705479,-37.753686,-910.142942,-0.345984
2025-10-14 05:57:21+00:00,26500.868500,35.735991,17.376841,18.359149,-891.783793,-0.328035
2025-10-14 05:57:22+00:00,26501.035940,59.073942,17.438388,41.635554,-850.148239,0.324032
2025-10-14 05:57:23+00:00,26500.366605,23.603261,41.043029,-17.439767,-867.588006,0.213165
2025-10-14 05:57:24+00:00,26500.794394,52.550127,32.876051,19.674076,-847.913931,-0.238484
2025-10-14 05:57:25+00:00,26500.394570,16.366582,57.708373,-41.341791,-889.255721,-0.459447
2025-10-14 05:57:26+00:00,26499.695859,16.084080,36.463051,-20.378971,-909.634692,0.169090
2025-10-14 05:57:27+00:00,26499.326186,49.147516,67.413641,-18.266124,-927.900817,-0.228611
2025-10-14 05:57:28+00:00,26498.991513,28.038196,52.807979,-24.769783,-952.670600,-0.777292
2025-10-14 05:57:29+00:00,26499.283492,18.372222,45.064082,-26.691860,-979.362461,-0.528967
2025-10-14 05:57:30+00:00,26498.947085,31.382526,37.668142,-6.285617,-985.648077,-0.374867
2025-10-14 05:57:31+00:00,26499.664976,26.100426,62.186083,-36.085658,-1021.733735,-0.514898
2025-10-14 05:57:32+00:00,26499.773544,15.764980,98.609976,-82.844996,-1104.578731,-0.712271
2025-10-14 05:57:33+00:00,26499.437300,26.103426,29.654724,-3.551298,-1108.130029,-0.816154
